order,file_path,thumbnail,capture_uuid,page_uri,book_uri,source_rotated,width,height,source_x,source_y,source_w,source_h
63,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$64/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$64/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-63,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n63,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
64,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$65/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$65/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-64,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n64,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
65,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$66/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$66/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-65,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n65,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
66,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$67/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$67/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-66,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n66,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
67,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$68/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$68/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-67,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n67,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
68,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$69/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$69/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-68,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n68,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
69,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$70/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$70/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-69,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n69,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
70,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$71/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$71/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-70,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n70,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
71,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$72/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$72/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-71,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n71,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
72,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$73/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$73/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-72,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n72,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
73,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$74/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$74/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-73,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n73,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
74,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$75/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$75/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-74,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n74,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
75,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$76/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$76/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-75,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n75,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
76,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$77/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$77/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-76,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n76,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
77,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$78/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$78/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-77,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n77,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
78,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$79/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$79/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-78,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n78,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
79,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$80/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$80/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-79,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n79,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
80,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$81/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$81/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-80,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n80,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
81,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$82/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$82/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-81,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n81,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
82,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$83/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$83/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-82,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n82,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
83,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$84/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$84/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-83,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n83,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
84,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$85/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$85/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-84,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n84,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
85,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$86/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$86/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-85,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n85,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
86,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$87/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$87/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-86,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n86,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
87,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$88/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$88/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-87,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n87,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
88,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$89/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$89/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-88,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n88,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
89,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$90/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$90/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-89,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n89,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
90,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$91/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$91/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-90,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n90,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
91,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$92/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$92/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-91,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n91,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
92,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$93/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$93/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-92,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n92,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
93,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$94/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$94/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-93,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n93,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
94,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$95/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$95/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-94,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n94,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
95,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$96/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$96/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-95,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n95,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
96,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$97/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$97/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-96,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n96,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
97,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$98/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$98/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-97,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n97,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
98,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$99/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$99/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-98,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n98,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
99,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$100/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$100/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-99,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n99,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
100,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$101/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$101/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-100,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n100,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
101,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$102/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$102/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-101,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n101,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
102,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$103/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$103/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-102,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n102,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
103,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$104/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$104/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-103,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n103,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
104,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$105/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$105/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-104,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n104,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
105,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$106/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$106/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-105,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n105,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
106,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$107/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$107/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-106,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n106,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
107,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$108/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$108/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-107,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n107,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
108,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$109/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$109/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-108,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n108,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
109,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$110/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$110/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-109,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n109,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
110,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$111/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$111/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-110,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n110,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
111,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$112/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$112/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-111,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n111,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
112,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$113/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$113/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-112,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n112,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
